bodyId,type,side,seed_bodyId,hex1,hex2,hex_source,seed_displaced_for_injectivity,seed_assignment_distance
720575941679679677,T4c,R,720575941453822633,-4,-14,connectivity_candidate,False,0.110815441
720575941679849149,T4c,R,720575941409478447,-3,-16,connectivity_candidate,False,0.23889945
720575941679897789,T4c,R,720575941480281027,11,15,connectivity_candidate,False,0.0337167209
720575941685859311,T4c,R,720575941533946890,0,-4,connectivity_candidate,False,0.0333471266
720575941685882351,T4c,R,,,,unassigned,False,
720575941686116335,T4c,R,720575941562073234,7,6,connectivity_candidate,False,0.0341919565
720575941686148847,T4c,R,720575941400313891,4,16,connectivity_candidate,True,0.821653428
720575941686155759,T4c,R,720575941596522533,12,8,connectivity_candidate,False,0.0326631653
720575941686803318,T4c,R,720575941513053251,-11,-2,connectivity_candidate,True,0.525899024
720575941686826870,T4c,R,720575941534756184,-4,-11,connectivity_candidate,False,0.0245598002
720575941687198220,T4c,R,720575941509488674,1,-14,connectivity_candidate,True,0.502783312
720575941687276812,T4c,R,720575941555865764,7,18,connectivity_candidate,True,0.752583615
720575941687357558,T4c,R,720575941440821215,9,-1,connectivity_candidate,False,0.0373022447
720575941688703963,T4c,R,720575941559579693,-2,11,connectivity_candidate,False,0.0403303485
720575941688744411,T4c,R,720575941430873737,-4,0,connectivity_candidate,False,0.0394822793
720575941688937624,T4c,R,,,,unassigned,False,
720575941688949723,T4c,R,720575941518916012,-8,-4,connectivity_candidate,False,0.0457130226
720575941689078491,T4c,R,720575941448504654,15,3,connectivity_candidate,False,0.0312561628
720575941701200602,T4c,R,720575941408270383,-10,-5,connectivity_candidate,False,0.0517747626
720575941701249754,T4c,R,720575941440279503,12,16,connectivity_candidate,False,0.0411372237
720575941701251546,T4c,R,720575941547667644,-9,-11,connectivity_candidate,False,0.277746564
720575941701446106,T4c,R,720575941514086393,1,9,connectivity_candidate,False,0.0290843968
720575941701466586,T4c,R,720575941500492427,-8,-8,connectivity_candidate,False,0.0438798663
720575941701983706,T4c,R,720575941507639842,8,-2,connectivity_candidate,False,0.0380452212
720575941721509434,T4c,R,,,,unassigned,False,
720575941730881579,T4c,R,720575941627436682,10,18,connectivity_candidate,False,0.419907886
720575941730964011,T4c,R,720575941415051292,6,9,connectivity_candidate,False,0.0330847976
720575941730975019,T4c,R,720575941498994505,-13,-11,connectivity_candidate,False,0.280984312
720575941351384112,T4d,R,720575941545050217,9,6,connectivity_candidate,False,0.0332858181
720575941351444272,T4d,R,720575941497786018,-11,-16,connectivity_candidate,True,0.821587751
720575941391178756,T4d,R,720575941572830473,-6,-10,connectivity_candidate,False,0.0310975217
720575941391229188,T4d,R,720575941628254758,15,13,connectivity_candidate,False,0.0335188156
720575941391432598,T4d,R,720575941595287079,12,9,connectivity_candidate,False,0.0326204162
720575941399992355,T4d,R,720575941500715081,-15,-8,connectivity_candidate,False,0.213638038
720575941400095267,T4d,R,720575941493771390,-14,-16,connectivity_candidate,False,0.323907701
720575941400124707,T4d,R,720575941553988414,0,5,connectivity_candidate,False,0.0271432309
720575941400162595,T4d,R,720575941660421712,-15,-6,connectivity_candidate,False,0.158707653
720575941400178467,T4d,R,720575941450209914,9,16,connectivity_candidate,False,0.0377884014
720575941400624675,T4d,R,720575941561564787,0,-1,connectivity_candidate,False,0.0351226296
720575941402891376,T4d,R,720575941408270383,-10,-5,connectivity_candidate,False,0.0517747626
720575941402975600,T4d,R,720575941578154833,-6,-4,connectivity_candidate,False,0.0415831138
720575941403091056,T4d,R,720575941624351882,-3,7,connectivity_candidate,False,0.0137413915
720575941403175715,T4d,R,720575941524712439,13,6,connectivity_candidate,False,0.0327216143
720575941403195248,T4d,R,720575941494691527,4,11,connectivity_candidate,False,0.032247574
720575941403226224,T4d,R,720575941476051764,-9,0,connectivity_candidate,False,0.377035333
720575941403318128,T4d,R,720575941538919139,-7,-11,connectivity_candidate,False,0.0299464116
720575941406656942,T4d,R,720575941556789796,7,14,connectivity_candidate,False,0.0313318805
720575941406820399,T4d,R,720575941437574719,-7,4,connectivity_candidate,False,0.492907186
720575941406854830,T4d,R,720575941475297054,8,13,connectivity_candidate,False,0.0331420326
720575941406886830,T4d,R,720575941592052075,-7,-1,connectivity_candidate,False,0.0456825956
720575941407043887,T4d,R,720575941733844779,15,15,connectivity_candidate,False,0.0533715573
720575941407047471,T4d,R,720575941534061322,-8,9,connectivity_candidate,False,0.505359933
720575941407094702,T4d,R,720575941462769860,12,5,connectivity_candidate,False,0.0331451879
720575941407098286,T4d,R,720575941565156455,3,-7,connectivity_candidate,False,0.0366414054
720575941407162286,T4d,R,720575941353808176,17,10,connectivity_candidate,True,0.593060619
720575941407188527,T4d,R,720575941538985187,7,2,connectivity_candidate,False,0.0343482257
720575941407285166,T4d,R,720575941450991797,-1,10,connectivity_candidate,False,0.0356016086
720575941408029743,T4d,R,720575941621403263,-3,-9,connectivity_candidate,False,0.027878265
720575941408274735,T4d,R,720575941552210750,-6,1,connectivity_candidate,False,0.0353826571
720575941409453739,T4d,R,720575941631094981,-6,7,connectivity_candidate,False,0.495763672
720575941409931311,T4d,R,720575941557879567,-16,-5,connectivity_candidate,True,0.771469008
720575941409945771,T4d,R,720575941574438409,0,-15,connectivity_candidate,True,0.505982837
720575941410758059,T4d,R,720575941561391598,-6,-15,connectivity_candidate,True,0.835431434
720575941410775151,T4d,R,720575941429638904,-5,7,connectivity_candidate,False,0.492790996
720575941410849135,T4d,R,720575941557220353,-16,-10,connectivity_candidate,False,0.291787594
720575941410908527,T4d,R,720575941546102617,2,2,connectivity_candidate,False,0.0338502601
720575941412431761,T4d,R,,,,unassigned,False,
720575941412432529,T4d,R,720575941631305510,0,-3,connectivity_candidate,False,0.0340169745
720575941412433553,T4d,R,720575941528110681,-5,-8,connectivity_candidate,False,0.0335861779
720575941412498833,T4d,R,720575941505624389,-17,-7,connectivity_candidate,True,0.876067941
720575941412709524,T4d,R,720575941574913181,-7,10,connectivity_candidate,False,0.504676018
720575941412724116,T4d,R,720575941624509083,-5,11,connectivity_candidate,False,0.107852391
720575941412800404,T4d,R,720575941440390444,16,14,connectivity_candidate,False,0.064793369
720575941412819604,T4d,R,720575941453047347,4,13,connectivity_candidate,False,0.0318645836
720575941412870548,T4d,R,720575941555865764,7,18,connectivity_candidate,True,0.752583615
720575941414622492,T4d,R,720575941634168005,1,-2,connectivity_candidate,False,0.0341400623
720575941414630428,T4d,R,720575941587555652,16,15,connectivity_candidate,True,1.02373564
720575941414691100,T4d,R,720575941505556293,-9,-3,connectivity_candidate,False,0.0491065126
720575941414786332,T4d,R,720575941734098475,5,5,connectivity_candidate,False,0.033525996
720575941415146012,T4d,R,720575941570996126,14,-1,connectivity_candidate,True,0.824333875
720575941425776212,T4d,R,720575941495316096,-9,-16,connectivity_candidate,True,0.824310086
720575941426486100,T4d,R,720575941561574771,10,4,connectivity_candidate,False,0.0334820868
720575941426486868,T4d,R,720575941517207443,9,1,connectivity_candidate,False,0.0358709167
720575941426489684,T4d,R,720575941641668965,11,1,connectivity_candidate,False,0.0346243067
720575941429110008,T4d,R,720575941505591365,-4,-2,connectivity_candidate,False,0.0389768222
720575941429156088,T4d,R,720575941391433732,-7,-2,connectivity_candidate,False,0.0442874685
720575941429224623,T4d,R,720575941418121244,12,13,connectivity_candidate,False,0.0348770892
720575941429376905,T4d,R,720575941502303319,12,17,connectivity_candidate,False,0.0408595583
720575941429410479,T4d,R,720575941488329734,8,5,connectivity_candidate,False,0.0337149039
720575941429442040,T4d,R,720575941593031308,9,17,connectivity_candidate,False,0.407433004
720575941429540233,T4d,R,720575941535433394,-3,-13,connectivity_candidate,False,0.103099935
720575941429713583,T4d,R,720575941533935626,-2,-15,connectivity_candidate,False,0.160128136
720575941429856687,T4d,R,720575941436543788,2,13,connectivity_candidate,False,0.0378435908
720575941430092129,T4d,R,720575941480342914,-5,-6,connectivity_candidate,False,0.0370528164
720575941430277079,T4d,R,720575941471563584,6,-11,connectivity_candidate,False,0.423697904
720575941430287319,T4d,R,720575941568124263,-14,-8,connectivity_candidate,False,0.219776281
720575941430311639,T4d,R,720575941449501277,-1,-6,connectivity_candidate,False,0.031687171
720575941430359255,T4d,R,720575941633959611,1,1,connectivity_candidate,False,0.0344077695
720575941430908152,T4d,R,720575941656316628,11,-2,connectivity_candidate,False,0.045953253
720575941431147534,T4d,R,720575941540122005,-4,-5,connectivity_candidate,False,0.0367141832
720575941431222030,T4d,R,720575941627340443,8,11,connectivity_candidate,False,0.0335218129
720575941431270414,T4d,R,720575941457289968,14,12,connectivity_candidate,False,0.033743084
720575941431296270,T4d,R,720575941604166390,-2,6,connectivity_candidate,False,0.0172683482
720575941431296782,T4d,R,720575941575252623,1,4,connectivity_candidate,False,0.0313771181
720575941431415054,T4d,R,720575941482765391,-12,-13,connectivity_candidate,True,0.840409302
720575941433489806,T4d,R,720575941730515243,-8,-10,connectivity_candidate,False,0.0317154652
720575941433547406,T4d,R,720575941478225376,-9,-13,connectivity_candidate,True,0.805178341
720575941433597838,T4d,R,720575941547667644,-9,-11,connectivity_candidate,False,0.277746564
720575941433663630,T4d,R,720575941498251426,2,5,connectivity_candidate,False,0.0323518925
720575941433665422,T4d,R,720575941514169347,-2,4,connectivity_candidate,False,0.0225413155
720575941433772430,T4d,R,720575941657495888,-10,-17,connectivity_candidate,True,0.823171631
720575941435630624,T4d,R,720575941566540130,-4,-17,connectivity_candidate,False,0.274200145
720575941436354604,T4d,R,720575941472912682,1,-3,connectivity_candidate,False,0.0338288094
720575941436390700,T4d,R,720575941548121889,11,10,connectivity_candidate,False,0.0318415242
720575941436402732,T4d,R,720575941497512161,-1,-8,connectivity_candidate,False,0.0277704164
720575941436478226,T4d,R,720575941539337049,-2,-7,connectivity_candidate,False,0.0308335089
720575941436516882,T4d,R,720575941660370256,-6,-6,connectivity_candidate,False,0.0396655061
720575941436623122,T4d,R,720575941512072145,-3,6,connectivity_candidate,False,0.0128903403
720575941436763103,T4d,R,720575941498994505,-13,-11,connectivity_candidate,False,0.280984312
720575941436975404,T4d,R,720575941516110739,3,-5,connectivity_candidate,False,0.0349916334
720575941436995726,T4d,R,720575941562128755,3,12,connectivity_candidate,False,0.0327732559
720575941437085970,T4d,R,720575941600258345,0,14,connectivity_candidate,False,0.0379167919
720575941437536575,T4d,R,720575941656961816,-15,-10,connectivity_candidate,False,0.285142123
720575941437698623,T4d,R,720575941514086393,1,9,connectivity_candidate,False,0.0290843968
720575941437710303,T4d,R,720575941502324823,-7,-7,connectivity_candidate,False,0.0411690257
720575941437934559,T4d,R,720575941548441149,-7,7,connectivity_candidate,False,0.500934538
720575941438098239,T4d,R,720575941537923354,7,-9,connectivity_candidate,False,0.174738711
720575941438150879,T4d,R,720575941394870422,-7,-16,connectivity_candidate,True,0.832873548
720575941438223071,T4d,R,720575941414646044,8,-7,connectivity_candidate,False,0.0627845902
720575941438361429,T4d,R,720575941461049811,-10,-2,connectivity_candidate,True,0.488726341
720575941438522453,T4d,R,,,,unassigned,False,
720575941438526805,T4d,R,720575941507980604,15,16,connectivity_candidate,True,1.02186396
720575941438963797,T4d,R,720575941546351465,-3,9,connectivity_candidate,False,0.0396847782
720575941438968661,T4d,R,720575941443679951,1,-10,connectivity_candidate,False,0.0220829753
720575941438998101,T4d,R,720575941478880321,7,8,connectivity_candidate,False,0.033636198
720575941439439551,T4d,R,,,,unassigned,False,
720575941439748699,T4d,R,720575941538904701,-8,-7,connectivity_candidate,False,0.0438989917
720575941439852479,T4d,R,720575941414206868,9,-3,connectivity_candidate,False,0.0424637911
720575941439927131,T4d,R,720575941433734542,3,9,connectivity_candidate,False,0.0302880061
720575941439972699,T4d,R,,,,unassigned,False,
720575941440194651,T4d,R,,,,unassigned,False,
720575941440206683,T4d,R,720575941631387845,12,4,connectivity_candidate,False,0.0334320038
720575941440281311,T4d,R,720575941721626170,-9,-4,connectivity_candidate,False,0.048639735
720575941443264426,T4d,R,720575941499847035,15,9,connectivity_candidate,True,0.739283945
720575941446129172,T4d,R,720575941625453052,-1,4,connectivity_candidate,False,0.0267398005
720575941446237204,T4d,R,,,,unassigned,False,
720575941446247444,T4d,R,720575941507404348,9,4,connectivity_candidate,False,0.0335973794
720575941447699381,T4d,R,720575941611541478,14,4,connectivity_candidate,False,0.0328607272
720575941447874485,T4d,R,720575941517395449,3,3,connectivity_candidate,False,0.0335822276
720575941447978933,T4d,R,720575941643728328,6,17,connectivity_candidate,False,0.706663857
720575941448028597,T4d,R,720575941473907259,-5,5,connectivity_candidate,False,0.025175342
720575941448313013,T4d,R,720575941478058545,-1,-7,connectivity_candidate,False,0.0298797504
720575941449141326,T4d,R,720575941479171407,1,-12,connectivity_candidate,False,0.160435002
720575941449426781,T4d,R,720575941497802658,3,2,connectivity_candidate,False,0.0340441711
720575941449993850,T4d,R,720575941689926156,-7,-17,connectivity_candidate,True,0.84089863
720575941450181242,T4d,R,720575941602025769,4,10,connectivity_candidate,False,0.0297039771
720575941450226042,T4d,R,720575941469976587,-8,-6,connectivity_candidate,False,0.0439943312
720575941450230906,T4d,R,720575941630627052,-10,-1,connectivity_candidate,True,0.531393905
720575941450867527,T4d,R,720575941510331265,0,1,connectivity_candidate,False,0.0342545076
720575941451999913,T4d,R,,,,unassigned,False,
720575941453058867,T4d,R,720575941489315273,-4,5,connectivity_candidate,False,0.00975209272
720575941453257129,T4d,R,720575941578124789,-7,-6,connectivity_candidate,False,0.0421199436
720575941454521395,T4d,R,720575941438128684,-1,-15,connectivity_candidate,True,0.752330359
720575941454921453,T4d,R,720575941654374673,10,16,connectivity_candidate,False,0.0364813779
720575941454923245,T4d,R,720575941566044679,17,11,connectivity_candidate,True,0.591341963
720575941456312045,T4d,R,720575941547951165,6,-5,connectivity_candidate,False,0.0399986153
720575941456975088,T4d,R,720575941594234737,11,19,connectivity_candidate,False,0.0875857077
720575941457088159,T4d,R,720575941412395179,5,8,connectivity_candidate,False,0.104714758
720575941457351920,T4d,R,720575941557017252,3,-11,connectivity_candidate,False,0.0497346097
720575941457374111,T4d,R,720575941609987817,0,10,connectivity_candidate,False,0.0332087408
720575941457438879,T4d,R,720575941517507032,-7,2,connectivity_candidate,False,0.72874331
720575941457685663,T4d,R,720575941496367227,6,-10,connectivity_candidate,False,0.224637175
720575941457700511,T4d,R,720575941482094522,7,-5,connectivity_candidate,False,0.0419334014
720575941457701535,T4d,R,720575941457317360,-6,-13,connectivity_candidate,False,0.0229977872
720575941458027590,T4d,R,720575941514151171,-7,-15,connectivity_candidate,True,0.828407644
720575941458208582,T4d,R,720575941592052587,-8,-16,connectivity_candidate,True,0.827066546
720575941458688582,T4d,R,720575941594915367,11,0,connectivity_candidate,False,0.0333476914
720575941458825119,T4d,R,720575941579235061,-4,-16,connectivity_candidate,False,0.127473099
720575941459258835,T4d,R,720575941475276347,-11,5,connectivity_candidate,False,0.572233734
720575941459426003,T4d,R,720575941446769834,16,11,connectivity_candidate,False,0.399920407
720575941459726276,T4d,R,,,,unassigned,False,
720575941459760068,T4d,R,720575941479237711,6,-2,connectivity_candidate,False,0.0364098419
720575941459792851,T4d,R,720575941469634167,-10,-8,connectivity_candidate,False,0.0448373319
720575941459968723,T4d,R,720575941454104233,14,2,connectivity_candidate,False,0.0312163169
720575941460571536,T4d,R,720575941554469092,-3,4,connectivity_candidate,False,0.0176711981
720575941460669072,T4d,R,720575941650648817,4,12,connectivity_candidate,False,0.0292570173
720575941461756998,T4d,R,720575941439749676,9,9,connectivity_candidate,False,0.0372484048
720575941461912589,T4d,R,720575941543901532,-2,1,connectivity_candidate,False,0.0334846065
720575941462556429,T4d,R,720575941433938976,10,-3,connectivity_candidate,False,0.0449937341
720575941464191888,T4d,R,720575941482337359,-5,-4,connectivity_candidate,False,0.0397745319
720575941464964694,T4d,R,720575941440417371,5,2,connectivity_candidate,False,0.0342435434
720575941465029462,T4d,R,720575941519393203,9,14,connectivity_candidate,False,0.0343568367
720575941465093718,T4d,R,720575941439538523,1,5,connectivity_candidate,False,0.0302693572
720575941465512534,T4d,R,720575941563810962,-1,-16,connectivity_candidate,False,0.252622849
720575941465628694,T4d,R,720575941439177183,-6,-14,connectivity_candidate,True,0.829898796
720575941465668630,T4d,R,720575941689192204,-14,-5,connectivity_candidate,True,0.781588701
720575941466091286,T4d,R,,,,unassigned,False,
720575941468136790,T4d,R,720575941507639842,8,-2,connectivity_candidate,False,0.0380452212
720575941468622614,T4d,R,720575941513357379,11,12,connectivity_candidate,False,0.0329260581
720575941469228151,T4d,R,720575941475538225,-8,-9,connectivity_candidate,False,0.0440403405
720575941469575691,T4d,R,720575941412540564,2,-9,connectivity_candidate,False,0.580223991
720575941469623307,T4d,R,720575941506539137,4,4,connectivity_candidate,False,0.0335025594
720575941469931840,T4d,R,720575941438246188,-13,-5,connectivity_candidate,False,0.218754909
720575941470593088,T4d,R,720575941657153616,2,11,connectivity_candidate,False,0.0323550644
720575941471045751,T4d,R,720575941456842224,2,10,connectivity_candidate,False,0.0308837672
720575941471896928,T4d,R,,,,unassigned,False,
720575941472002912,T4d,R,720575941514088547,10,11,connectivity_candidate,False,0.0325151992
720575941472009002,T4d,R,720575941502315095,-9,-7,connectivity_candidate,False,0.0463684642
720575941472056672,T4d,R,720575941642378783,4,7,connectivity_candidate,False,0.0404079986
720575941472561728,T4d,R,720575941509499682,-4,8,connectivity_candidate,False,0.495795778
720575941472947754,T4d,R,720575941502372914,11,4,connectivity_candidate,False,0.0333792282
720575941472960554,T4d,R,720575941627478986,3,4,connectivity_candidate,False,0.0332480756
720575941472985207,T4d,R,720575941489486796,5,-10,connectivity_candidate,True,0.980552529
720575941473517610,T4d,R,720575941410754415,-15,-13,connectivity_candidate,True,0.841198543
720575941473718075,T4d,R,720575941525348429,0,13,connectivity_candidate,False,0.0431103135
720575941474067515,T4d,R,720575941494911358,-1,-4,connectivity_candidate,False,0.0339442138
720575941475299358,T4d,R,720575941479380131,-5,2,connectivity_candidate,False,0.0360359089
720575941475313713,T4d,R,720575941433767639,-1,7,connectivity_candidate,False,0.0217219257
720575941475393329,T4d,R,720575941631973024,-11,-15,connectivity_candidate,True,0.821744546
720575941475531806,T4d,R,720575941506684289,-6,6,connectivity_candidate,False,0.492313568
720575941475690036,T4d,R,720575941503323698,-13,-17,connectivity_candidate,True,1.07656058
720575941475708721,T4d,R,720575941644506488,10,3,connectivity_candidate,False,0.03325799
720575941475767105,T4d,R,720575941546953049,-4,-4,connectivity_candidate,False,0.0378178896
720575941475771185,T4d,R,720575941400314659,1,12,connectivity_candidate,False,0.0357516645
720575941475856692,T4d,R,720575941439831503,-9,-9,connectivity_candidate,False,0.0480010493
720575941475933505,T4d,R,720575941660942928,-2,9,connectivity_candidate,False,0.03416314
720575941476015169,T4d,R,720575941553675777,16,9,connectivity_candidate,False,0.0221246844
720575941476121908,T4d,R,720575941527686054,12,12,connectivity_candidate,False,0.0337850055
720575941476784234,T4d,R,720575941629703906,2,8,connectivity_candidate,False,0.0290656914
720575941476839018,T4d,R,720575941448447822,-10,-7,connectivity_candidate,False,0.0499902947
720575941477063489,T4d,R,720575941479727840,-4,-10,connectivity_candidate,False,0.0271960634
720575941477123178,T4d,R,720575941481651139,4,-11,connectivity_candidate,True,0.58785552
720575941477268074,T4d,R,720575941429600393,10,-4,connectivity_candidate,False,0.0467484981
720575941478392369,T4d,R,720575941627910794,-8,-15,connectivity_candidate,True,0.825559696
720575941478796418,T4d,R,720575941439735503,-17,-6,connectivity_candidate,True,0.774604354
720575941478831921,T4d,R,720575941413727599,-14,-3,connectivity_candidate,False,0.394343149
720575941478857635,T4d,R,720575941597459569,2,4,connectivity_candidate,False,0.0325642977
720575941478886051,T4d,R,720575941493138407,2,1,connectivity_candidate,False,0.0343103328
720575941478950051,T4d,R,720575941562525842,-11,-11,connectivity_candidate,False,0.278041436
720575941479018049,T4d,R,720575941584460934,5,-1,connectivity_candidate,False,0.0350855657
720575941479089538,T4d,R,720575941566547042,6,-9,connectivity_candidate,False,0.173918688
720575941479266639,T4d,R,720575941539233768,0,6,connectivity_candidate,False,0.0258325859
720575941479411535,T4d,R,720575941597095463,0,8,connectivity_candidate,False,0.0256877214
720575941480674755,T4d,R,720575941443056042,5,4,connectivity_candidate,False,0.0337205907
720575941481120198,T4d,R,720575941533655218,3,13,connectivity_candidate,False,0.0340121737
720575941481417926,T4d,R,720575941632265954,-11,3,connectivity_candidate,True,0.803958957
720575941481628358,T4d,R,720575941553027719,-1,-2,connectivity_candidate,False,0.0351873941
720575941481633478,T4d,R,720575941660471096,7,-8,connectivity_candidate,True,0.932360407
720575941481785085,T4d,R,720575941486238349,-3,-5,connectivity_candidate,False,0.0351974585
720575941481825277,T4d,R,720575941578351185,14,11,connectivity_candidate,False,0.0339064559
720575941481949882,T4d,R,720575941540878834,10,17,connectivity_candidate,False,0.0356961895
720575941482005667,T4d,R,720575941503372171,1,-1,connectivity_candidate,False,0.0344206411
720575941482339837,T4d,R,720575941634143173,9,5,connectivity_candidate,False,0.0334625102
720575941483247811,T4d,R,720575941506538881,-5,-14,connectivity_candidate,True,0.835147773
720575941483464387,T4d,R,720575941643394168,8,17,connectivity_candidate,False,0.40882507
720575941484567181,T4d,R,720575941734554667,-3,-4,connectivity_candidate,False,0.0362837315
720575941484604994,T4d,R,720575941692102107,-5,0,connectivity_candidate,False,0.0411392139
720575941484639629,T4d,R,,,,unassigned,False,
720575941484652354,T4d,R,720575941541570941,-14,-15,connectivity_candidate,False,0.340375578
720575941484725901,T4d,R,720575941538631373,3,6,connectivity_candidate,False,0.0350274239
720575941484770370,T4d,R,720575941460473744,4,15,connectivity_candidate,False,0.0716058349
720575941484801602,T4d,R,720575941549781620,-14,-12,connectivity_candidate,False,0.285649791
720575941485020678,T4d,R,720575941570642290,-13,-2,connectivity_candidate,False,0.446771051
720575941485060493,T4d,R,720575941534548506,1,-9,connectivity_candidate,False,0.0256138479
720575941485078534,T4d,R,720575941568024110,-17,-13,connectivity_candidate,True,0.844531764
720575941485109510,T4d,R,720575941426189908,11,16,connectivity_candidate,False,0.0374458335
720575941485213250,T4d,R,720575941562073234,7,6,connectivity_candidate,False,0.0341919565
720575941486640848,T4d,R,720575941645335201,5,16,connectivity_candidate,False,0.381326173
720575941488540213,T4d,R,720575941601980406,0,-5,connectivity_candidate,False,0.0325046513
720575941488924873,T4d,R,720575941573624207,-18,-8,connectivity_candidate,True,0.744226677
720575941489094601,T4d,R,720575941463417284,10,8,connectivity_candidate,False,0.0320968781
720575941489458382,T4d,R,720575941509572702,5,13,connectivity_candidate,False,0.0301970937
720575941489563337,T4d,R,720575941660131096,10,-5,connectivity_candidate,False,0.0495098015
720575941489897447,T4d,R,720575941603733238,-1,-3,connectivity_candidate,False,0.0346430969
720575941489915879,T4d,R,720575941606164589,-11,-17,connectivity_candidate,True,0.821420694
720575941489989582,T4d,R,720575941448504654,15,3,connectivity_candidate,False,0.0312561628
720575941489993676,T4d,R,720575941538876565,6,2,connectivity_candidate,False,0.0342421864
720575941489994444,T4d,R,720575941443050922,5,-4,connectivity_candidate,False,0.03693665
720575941490055372,T4d,R,720575941448506446,4,-5,connectivity_candidate,False,0.0363103083
720575941490107340,T4d,R,720575941412392107,11,6,connectivity_candidate,False,0.0330976784
720575941490535143,T4d,R,720575941532005763,9,0,connectivity_candidate,False,0.0361126933
720575941491521712,T4d,R,720575941631390917,11,14,connectivity_candidate,False,0.0347094565
720575941492058572,T4d,R,720575941577715126,15,6,connectivity_candidate,False,0.0312743346
720575941493244542,T4d,R,720575941596664945,-16,-13,connectivity_candidate,True,0.842185165
720575941493349319,T4d,R,720575941558454031,6,-8,connectivity_candidate,False,0.0443337487
720575941493489022,T4d,R,720575941598922908,-8,7,connectivity_candidate,False,0.504283748
720575941493693054,T4d,R,720575941494706814,-12,0,connectivity_candidate,False,0.455208191
720575941493751678,T4d,R,720575941458307056,2,-5,connectivity_candidate,False,0.0330221461
720575941493753982,T4d,R,720575941572228091,2,-4,connectivity_candidate,False,0.0336921091
720575941493754238,T4d,R,720575941624207980,8,-8,connectivity_candidate,False,0.0732429452
720575941493779070,T4d,R,720575941666768371,-15,-1,connectivity_candidate,True,1.16477525
720575941494262215,T4d,R,720575941568006710,-8,5,connectivity_candidate,False,0.496339304
720575941494480583,T4d,R,720575941577545064,-10,-3,connectivity_candidate,False,0.052839988
720575941494490800,T4d,R,720575941587606084,-13,-1,connectivity_candidate,False,0.455345766
720575941494742215,T4d,R,720575941471853152,2,-6,connectivity_candidate,False,0.0337788226
720575941494886528,T4d,R,,,,unassigned,False,
720575941495442816,T4d,R,720575941497416009,4,-4,connectivity_candidate,False,0.0357548385
720575941496405115,T4d,R,720575941635133627,11,8,connectivity_candidate,False,0.0324672864
720575941496682363,T4d,R,720575941413302164,-7,-18,connectivity_candidate,True,0.847257559
720575941497116745,T4d,R,720575941646621345,-2,-3,connectivity_candidate,False,0.0354532066
720575941497301985,T4d,R,720575941558336238,-8,3,connectivity_candidate,False,0.494031485
720575941497575367,T4d,R,720575941410156591,16,6,connectivity_candidate,False,0.0310300974
720575941497634121,T4d,R,720575941527231654,3,-10,connectivity_candidate,False,0.0476164728
720575941497782601,T4d,R,,,,unassigned,False,
720575941497873314,T4d,R,720575941629967084,10,9,connectivity_candidate,False,0.0308639499
720575941498054528,T4d,R,,,,unassigned,False,
720575941500120459,T4d,R,720575941552298523,12,15,connectivity_candidate,False,0.035763957
720575941500229499,T4d,R,720575941469685312,-11,4,connectivity_candidate,True,1.09055081
720575941500318603,T4d,R,720575941515284115,-13,-15,connectivity_candidate,False,0.343491278
720575941501775154,T4d,R,720575941687021580,-4,-3,connectivity_candidate,False,0.0386801662
720575941501891819,T4d,R,720575941478314602,-11,-12,connectivity_candidate,False,0.281799467
720575941501908823,T4d,R,720575941533946890,0,-4,connectivity_candidate,False,0.0333471266
720575941501946859,T4d,R,720575941478439220,-12,-14,connectivity_candidate,False,0.345755744
720575941502056791,T4d,R,720575941471509213,1,15,connectivity_candidate,False,0.037478919
720575941502133591,T4d,R,720575941613749933,10,14,connectivity_candidate,False,0.0339054695
720575941502206443,T4d,R,720575941640854629,1,-7,connectivity_candidate,False,0.0306709727
720575941502322923,T4d,R,720575941456101535,7,7,connectivity_candidate,False,0.0343263325
720575941502380887,T4d,R,720575941624060874,7,-1,connectivity_candidate,False,0.036209799
720575941502469975,T4d,R,720575941414646812,9,-7,connectivity_candidate,False,0.0566849353
720575941502668850,T4d,R,720575941491740366,0,0,connectivity_candidate,False,0.0357384969
720575941502678322,T4d,R,720575941734556459,6,16,connectivity_candidate,False,0.425117988
720575941502828994,T4d,R,720575941536237539,-12,-17,connectivity_candidate,True,0.809595267
720575941502867762,T4d,R,720575941475434289,13,19,connectivity_candidate,False,0.0455080837
720575941503335618,T4d,R,720575941599531420,11,3,connectivity_candidate,False,0.0339818053
720575941504297893,T4d,R,720575941473329194,-5,-2,connectivity_candidate,False,0.0408378366
720575941504306341,T4d,R,720575941434349326,-13,-8,connectivity_candidate,False,0.226075811
720575941504407100,T4d,R,720575941433303649,16,10,connectivity_candidate,False,0.385701269
720575941504486460,T4d,R,720575941505691973,15,12,connectivity_candidate,False,0.0348697365
720575941504524348,T4d,R,720575941592910550,-2,13,connectivity_candidate,False,0.0304943065
720575941504574885,T4d,R,720575941600187945,8,7,connectivity_candidate,False,0.0347463044
720575941504604220,T4d,R,720575941451143751,-10,2,connectivity_candidate,False,0.292475292
720575941504828907,T4d,R,,,,unassigned,False,
720575941504964517,T4d,R,720575941409700526,11,13,connectivity_candidate,False,0.0301362066
720575941505011004,T4d,R,720575941592927446,-1,-14,connectivity_candidate,False,0.156422065
720575941505100311,T4d,R,720575941686845964,-11,-3,connectivity_candidate,False,0.483768045
