type,malecns,fafb,banc,male_specific_annotated_cells,malecns_fruDsx,evidence
INXXX869_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX870_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX871_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX872_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX873_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX874_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX875_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX876_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX877_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX878_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX879_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX880_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX881_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX882_f,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX883_f,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX884_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX885_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX886_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX887_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX888_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX889_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX890_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX891_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX892_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX893_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX894_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX895_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX896_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX897_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX898_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX899_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX900_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX901_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX902_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX903_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX904_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX905_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX906_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX907_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX908_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX909_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX910_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX911_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX912_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX913_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX914_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX915_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX916_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX917_f,0,0,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX918_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX919_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX920_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX921_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX922_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX923_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX924_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX925_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX926_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX927_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX928_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX929_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX930_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX931_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX932_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX933_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX934_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX935_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX936_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX937_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX938_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX939_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX940_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX941_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX942_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX943_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX944_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX945_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX946_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX947_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX948_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX949_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX950_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX951_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX952_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX953_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX954_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX955_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX956_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX957_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX958_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX959_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX960_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX961_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX962_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX963_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX964_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX965_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX966_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX967_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX968_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX969_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX970_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX971_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX972_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX973_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX974_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX975_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX976_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX977_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX978_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX979_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX980_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX981_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX982_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX983_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX984_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX985_f,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX986_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX987_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX988_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX989_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX990_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX991_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX992_f,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX993_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX994_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX995_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX996_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX997_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX998_f,0,0,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
INXXX999_f,0,0,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO,0,0,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-C,0,26,50,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-CA,0,17,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-D,0,28,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-E,0,196,364,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EDC,0,13,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EDM,0,40,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EDP,0,12,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EV,0,23,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EVL,0,27,10,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EVM,0,44,18,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-EVP,0,18,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-F,0,111,184,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-FDA,0,22,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-FDL,0,4,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-FDP,0,6,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-FVA,0,58,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
JO-FVL,0,4,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
KCab,0,1643,1810,0,,female name unmatched in MaleCNS; sex specificity unestablished
KCab-ap1,0,1,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
KCab-ap2,0,0,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL026,0,4,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL043a,0,5,6,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL043c,0,5,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL091,0,6,7,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL103,0,4,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL117a,0,2,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL117b,0,2,3,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL120a,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL120b,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL133a,0,5,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL133b,0,6,9,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL144a,0,2,4,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL147a,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL147b,0,4,5,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL179b,0,2,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL188,0,8,10,0,,female name unmatched in MaleCNS; sex specificity unestablished
LAL300m,4,0,0,4,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LAL301m,4,0,0,4,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LAL302m,8,0,0,8,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LAL303m,5,0,0,5,dsx_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LAL304m,5,0,0,5,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LB23_L_3,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
LB2a-b,0,8,0,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC10,0,0,10,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC10c,0,203,175,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC14,0,0,20,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC20,0,0,12,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC28b,0,0,19,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC31,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC31c,0,2,2,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC33b,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC35,0,8,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC39,0,8,8,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC45,0,24,16,0,,female name unmatched in MaleCNS; sex specificity unestablished
LC46a,0,0,1,0,,female name unmatched in MaleCNS; sex specificity unestablished
LH001m,4,0,0,4,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LH002m,9,0,0,9,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
LH003m,6,0,0,6,fru_high,MaleCNS source dimorphism=male-specific; annotation applies to these cells
